timestamp,cpu_temp,gpu_temp,mb_temp,is_anomaly,hour,minute,day_of_week,anomaly_score
2025-06-10 00:08:10.478774,46.76629401350186,51.75933711445138,37.80263529686178,0,0,8,1,0.04481821953145304
2025-06-10 00:09:10.478774,46.19983469216925,51.33024898498374,39.05170182717482,0,0,9,1,0.05464043240129801
2025-06-10 00:10:10.478774,45.481683954284456,50.75436377431613,37.58832830180579,0,0,10,1,0.044685611502181644
2025-06-10 00:11:10.478774,45.24668922422903,51.708834021438655,38.99393338166304,0,0,11,1,0.05556228832437671
2025-06-10 00:12:10.478774,44.325058417728656,49.36770523021494,37.902878523889626,0,0,12,1,0.05406968268785839
2025-06-10 00:13:10.478774,45.76645194919241,48.480302470430026,38.208592595201786,0,0,13,1,0.05277288785183942
2025-06-10 00:14:10.478774,46.07892451479421,50.3425982646704,39.812880679118486,0,0,14,1,0.05840532967909662
2025-06-10 00:15:10.478774,44.82287630805816,51.78793152503781,39.23564817508417,0,0,15,1,0.0538466628541131
2025-06-10 00:16:10.478774,46.85976878654078,51.2080919295648,38.41773071506841,0,0,16,1,0.05449837415635228
2025-06-10 00:17:10.478774,44.64388185547096,52.63256537119841,37.847350012921154,0,0,17,1,0.05628437382260765
2025-06-10 00:18:10.478774,93.88370984142972,51.70406221075837,38.41380449420503,1,0,18,1,-0.07474922298470466
2025-06-10 00:19:10.478774,46.86780916601474,51.30938640700458,39.73372882155656,0,0,19,1,0.06370779108016156
2025-06-10 00:20:10.478774,45.46819138937448,53.29856357223833,40.17341944460454,0,0,20,1,0.07058566512280917
2025-06-10 00:21:10.478774,45.78898660132101,53.07108794763724,37.96164246608774,0,0,21,1,0.05897431010882803
2025-06-10 00:22:10.478774,45.12094080237719,51.2905493359742,39.63462481259423,0,0,22,1,0.06159001894700333
2025-06-10 00:23:10.478774,44.39591785540336,49.84824613265703,37.238678077834265,0,0,23,1,0.055238244053835706
2025-06-10 00:24:10.478774,47.30052200740075,50.206884710631535,38.99320744276204,0,0,24,1,0.05962309168908442
2025-06-10 00:25:10.478774,45.39979976467272,51.39082641535324,38.84382751085472,0,0,25,1,0.06596312578417207
2025-06-10 00:26:10.478774,47.79298462582701,51.14783113103992,39.39889360637218,0,0,26,1,0.06301781413530816
2025-06-10 00:27:10.478774,46.9826821607891,54.24970445668854,37.92175992673939,0,0,27,1,0.058941927080187195
2025-06-10 00:28:10.478774,45.903935287334015,49.30783892766026,38.72616044000564,0,0,28,1,0.054986455149097946
2025-06-10 00:29:10.478774,45.17608729023143,51.79659785670363,37.14158704268991,0,0,29,1,0.05249038260828176
2025-06-10 00:30:10.478774,45.572799935480056,50.35855315220342,38.14857878645446,0,0,30,1,0.05612325265027418
2025-06-10 00:31:10.478774,45.13598617164206,52.19796675747543,38.66065178522943,0,0,31,1,0.06276976230487286
2025-06-10 00:32:10.478774,48.47884436918884,52.66099376373899,38.8514759708717,0,0,32,1,0.059444528365170224
2025-06-10 00:33:10.478774,46.59936745014162,51.54504386824683,40.95104004304713,0,0,33,1,0.061000582042203155
2025-06-10 00:34:10.478774,47.62829965384274,53.01286328746644,38.3315310607281,0,0,34,1,0.05650534182087108
2025-06-10 00:35:10.478774,45.25388181288894,51.98391038208931,38.77729774411519,0,0,35,1,0.05771082911255221
2025-06-10 00:36:10.478774,46.74537977999932,52.077423556469206,37.86057035601375,0,0,36,1,0.05144302947202117
2025-06-10 00:37:10.478774,47.78528759484684,51.784305395929024,37.29459554962199,0,0,37,1,0.04393330927477468
2025-06-10 00:38:10.478774,46.31546529667376,53.45195052100754,39.54392195482984,0,0,38,1,0.05598466027122284
2025-06-10 00:39:10.478774,47.72460949741199,52.74799475329474,39.57110978801987,0,0,39,1,0.06118813289058189
2025-06-10 00:40:10.478774,45.651913864663534,54.96458210967814,37.76788845648343,0,0,40,1,0.047595286950025684
2025-06-10 00:41:10.478774,45.41596391011984,54.574190497344205,37.53788501161831,0,0,41,1,0.04259952147078028
2025-06-10 00:42:10.478774,47.20175586699961,53.56419479373808,38.40247233968015,0,0,42,1,0.04859791544743686
2025-06-10 00:43:10.478774,46.4860639255148,49.55869807098095,40.26624080951882,0,0,43,1,0.05327299532289331
2025-06-10 00:44:10.478774,47.55014464303728,50.63564246258722,37.76353189751024,0,0,44,1,0.03523176464483768
2025-06-10 00:45:10.478774,44.97301528864083,54.40573068942667,39.52088909623691,0,0,45,1,0.04398097611412555
2025-06-10 00:46:10.478774,47.70594397964249,52.27706117697037,39.10198097658105,0,0,46,1,0.04907823626364238
2025-06-10 00:47:10.478774,49.634721438671086,53.4068919036201,38.77675479237752,0,0,47,1,0.042449981276562854
2025-06-10 00:48:10.478774,47.05449092674611,52.1729622622668,38.555877172524646,0,0,48,1,0.041957705452277394
2025-06-10 00:49:10.478774,47.1559188504743,53.95949502812106,39.25687399769438,0,0,49,1,0.04459920811752993
2025-06-10 00:50:10.478774,47.3439456240197,54.683579125213306,65.53831486656894,1,0,50,1,-0.06916989323711131
2025-06-10 00:51:10.478774,45.34499863942322,51.49601991594409,38.78403085614835,0,0,51,1,0.04462438715689743
2025-06-10 00:52:10.478774,47.67565718312896,52.15390867692667,38.95872347106156,0,0,52,1,0.04386803454382715
2025-06-10 00:53:10.478774,45.68659416520818,50.94241324383864,40.03529994438482,0,0,53,1,0.04952673677448294
2025-06-10 00:54:10.478774,46.90677404043525,53.85179142558174,39.33749996750664,0,0,54,1,0.04356533643053351
2025-06-10 00:55:10.478774,48.61972847286547,51.06736775364786,39.24359100124546,0,0,55,1,0.0343840884129788
2025-06-10 00:56:10.478774,46.6840019998966,53.07970589164706,40.315672511417866,0,0,56,1,0.041534217602545054
2025-06-10 00:57:10.478774,47.962781919857335,54.471716115234095,39.0162477028271,0,0,57,1,0.036437775559916896
2025-06-10 00:58:10.478774,48.51653909450079,56.84283946282906,40.39817007361032,0,0,58,1,0.04001884398041322
2025-06-10 00:59:10.478774,47.82476033815128,54.37165673651409,38.732359904301816,0,0,59,1,0.027204091583138856
2025-06-10 01:00:10.478774,46.2172419809306,55.7616127895002,39.71901435620017,0,1,0,1,0.021612994983027822
2025-06-10 01:01:10.478774,47.297836869228334,54.33420648070927,39.05667344074924,0,1,1,1,0.0223477523428095
2025-06-10 01:02:10.478774,49.63179510317085,54.47244075525137,39.28139485923138,0,1,2,1,0.02262731476098978
2025-06-10 01:03:10.478774,45.68935873565327,53.75522240131632,38.84261086071848,0,1,3,1,0.022745295326386694
2025-06-10 01:04:10.478774,47.480587544303816,53.55965513789954,39.14187741005039,0,1,4,1,0.030588779088141616
2025-06-10 01:05:10.478774,47.24618206882182,55.95900243777893,38.83867236935191,0,1,5,1,0.03733812485448218
2025-06-10 01:06:10.478774,47.960900810136366,54.82224169979629,39.74235816317249,0,1,6,1,0.04817037108018207
2025-06-10 01:07:10.478774,48.63017829852812,54.82738853933817,38.781166822100985,0,1,7,1,0.04611952798788854
2025-06-10 01:08:10.478774,49.53240801524942,53.47331268019445,39.89110469573901,0,1,8,1,0.05216602709734797
2025-06-10 01:09:10.478774,47.69518335774655,53.93056102749091,41.3603605672855,0,1,9,1,0.06088273515312981
2025-06-10 01:10:10.478774,48.819399325019546,91.9105863408173,38.25949596294845,1,1,10,1,-0.02414614572352336
2025-06-10 01:11:10.478774,48.54838313514528,54.47171173977775,37.62662439302914,0,1,11,1,0.04790331654519697
2025-06-10 01:12:10.478774,48.56451724162128,56.624507005012205,38.75452854816914,0,1,12,1,0.05469101158252199
2025-06-10 01:13:10.478774,47.56771413331102,53.91707953025512,40.16045647176495,0,1,13,1,0.06587160975137374
2025-06-10 01:14:10.478774,47.17572509527502,55.9618861033988,39.01759528065876,0,1,14,1,0.056378807710141476
2025-06-10 01:15:10.478774,47.11435154041092,55.25628537781584,40.0691821966629,0,1,15,1,0.06857911655857829
2025-06-10 01:16:10.478774,47.49924433517244,54.27795265884265,40.38721777213944,0,1,16,1,0.06613003415232965
2025-06-10 01:17:10.478774,48.6185930284941,55.91820402675853,39.44759073239682,0,1,17,1,0.06534014604335248
2025-06-10 01:18:10.478774,49.099017985466034,52.69193702516785,40.3768488969675,0,1,18,1,0.067060628293521
2025-06-10 01:19:10.478774,48.702636027890165,55.93068291343165,37.87398217134772,0,1,19,1,0.04983914086795793
2025-06-10 01:20:10.478774,47.87124633706095,56.3106569827525,40.37772690140852,0,1,20,1,0.07473060694897904
2025-06-10 01:21:10.478774,50.267140680707406,55.60136563833144,40.370027983994746,0,1,21,1,0.07918675136339631
2025-06-10 01:22:10.478774,50.020939436226215,57.2194962636478,39.67149061686522,0,1,22,1,0.07556325431764288
2025-06-10 01:23:10.478774,48.18891026722699,55.21221488792538,40.57428444010614,0,1,23,1,0.07749453169458487
2025-06-10 01:24:10.478774,47.76024808946734,55.15181046620277,40.94461005539024,0,1,24,1,0.08227314286777382
2025-06-10 01:25:10.478774,48.75459533699499,55.96912986791752,41.3584466569157,0,1,25,1,0.08519837905182237
2025-06-10 01:26:10.478774,49.932310912297325,56.79907777994472,41.38550557007275,0,1,26,1,0.08654085971455072
2025-06-10 01:27:10.478774,49.03833935235248,56.41312233432627,39.89720761100168,0,1,27,1,0.07670531078180187
2025-06-10 01:28:10.478774,89.54784028352225,55.27917928924478,39.76005920734028,1,1,28,1,-0.07159092870909634
2025-06-10 01:29:10.478774,48.57440605124871,54.18688749251852,39.83076205795931,0,1,29,1,0.06487254882236348
2025-06-10 01:30:10.478774,49.28310521885313,56.73547036939583,37.77382492958296,0,1,30,1,0.05801308280670214
2025-06-10 01:31:10.478774,50.41165406782434,54.6163075131426,40.49208023296061,0,1,31,1,0.08141535463366995
2025-06-10 01:32:10.478774,48.667642503415024,54.633553875398704,41.83314019810067,0,1,32,1,0.07344032132525347
2025-06-10 01:33:10.478774,49.09074629635055,54.93919308169997,40.42638612101045,0,1,33,1,0.07310799607240048
2025-06-10 01:34:10.478774,49.24130716580209,94.12602577291295,38.856562268659175,1,1,34,1,-0.029105628246332227
2025-06-10 01:35:10.478774,49.31119225435841,54.8467556514453,39.21798009133974,0,1,35,1,0.06548816964983528
2025-06-10 01:36:10.478774,47.65547755468677,54.39751759095945,39.28294262704576,0,1,36,1,0.06424739603606255
2025-06-10 01:37:10.478774,47.23031987026088,55.17251987251548,41.37923584814344,0,1,37,1,0.07571770998776739
2025-06-10 01:38:10.478774,48.127277355640544,55.94540092415223,40.475381268681225,0,1,38,1,0.07948416604560227
2025-06-10 01:39:10.478774,49.35453967077595,56.96132276527904,40.60380159482726,0,1,39,1,0.0783833664056584
2025-06-10 01:40:10.478774,49.780038783410205,56.4401742922561,40.39591507983564,0,1,40,1,0.07584319238059323
2025-06-10 01:41:10.478774,48.73501283924096,54.77783795564856,39.243660715772336,0,1,41,1,0.05747944745376021
2025-06-10 01:42:10.478774,50.68236845095026,56.80065964948101,39.39742691721365,0,1,42,1,0.07618541907775467
2025-06-10 01:43:10.478774,49.20127659971799,57.00081214316025,40.71681707485936,0,1,43,1,0.07516930862942095
2025-06-10 01:44:10.478774,49.4040274661254,55.89312241621434,40.26082497171733,0,1,44,1,0.06622121016613125
2025-06-10 01:45:10.478774,49.22892303163735,55.43996126504308,38.724964715608245,0,1,45,1,0.048034674789416476
2025-06-10 01:46:10.478774,49.59600492384475,55.49802196555356,40.85981066318848,0,1,46,1,0.07228728241273064
2025-06-10 01:47:10.478774,50.20545848441795,55.95375814029319,41.38387595904936,0,1,47,1,0.07672094431020682
2025-06-10 01:48:10.478774,50.2055584353078,60.13122055074701,40.27506600365983,0,1,48,1,0.08264763158191235
2025-06-10 01:49:10.478774,48.68031621055997,55.53450011356853,40.03659796548136,0,1,49,1,0.05669705774416711
2025-06-10 01:50:10.478774,51.14114990882887,57.32522794929383,41.40137695315045,0,1,50,1,0.0812673962268724
2025-06-10 01:51:10.478774,48.5611187458242,55.91306391031729,40.171487191792295,0,1,51,1,0.05819374624022089
2025-06-10 01:52:10.478774,49.773942641949525,56.28309876811038,39.85630026806144,0,1,52,1,0.05778745661349394
2025-06-10 01:53:10.478774,49.45880009832608,56.040590348678045,39.13579548000469,0,1,53,1,0.04545839690882014
2025-06-10 01:54:10.478774,48.7225959252776,58.35918498275399,39.9928347594312,0,1,54,1,0.05635036506555635
2025-06-10 01:55:10.478774,49.73476710122005,57.783493276605775,41.89854434980788,0,1,55,1,0.05035026604750603
2025-06-10 01:56:10.478774,49.107282429170965,57.07812860198385,41.3550918718346,0,1,56,1,0.04941702376355617
2025-06-10 01:57:10.478774,49.9591196582456,58.08372104242898,40.53859806275438,0,1,57,1,0.05534192812801786
2025-06-10 01:58:10.478774,50.32732156225404,58.50155194446277,40.45741863449551,0,1,58,1,0.04875185789242176
2025-06-10 01:59:10.478774,51.43409440572536,56.16717498552587,41.27279397455048,0,1,59,1,0.05401029650157019
2025-06-10 02:00:10.478774,50.30738421862741,58.32087861977455,40.5818411218361,0,2,0,1,0.03215881659653985
2025-06-10 02:01:10.478774,49.426514430150434,56.48016212905047,39.50774609402363,0,2,1,1,0.025269117542314534
2025-06-10 02:02:10.478774,49.68376381888744,58.86997828520085,40.65312543542159,0,2,2,1,0.03890663973629904
2025-06-10 02:03:10.478774,50.25290896688508,58.77969401023561,40.69687363430955,0,2,3,1,0.04895531950731502
2025-06-10 02:04:10.478774,50.24384157856269,58.33112569969597,40.585513939275714,0,2,4,1,0.04812658569818251
2025-06-10 02:05:10.478774,51.64732184983363,57.46670936057177,40.79982624088756,0,2,5,1,0.06509162817828673
2025-06-10 02:06:10.478774,51.62033857691644,57.04831457605758,40.05817219447273,0,2,6,1,0.06545760045995053
2025-06-10 02:07:10.478774,49.90320331027643,57.497765806768406,40.75512728414388,0,2,7,1,0.05554979700022167
2025-06-10 02:08:10.478774,49.75055051414585,59.10252110957837,39.366973409756326,0,2,8,1,0.0608766335332348
2025-06-10 02:09:10.478774,47.77909055508826,56.98072117023265,39.931567440208575,0,2,9,1,0.056083494277830326
2025-06-10 02:10:10.478774,49.824075670146016,58.13400098515787,40.491413958947085,0,2,10,1,0.06602179882997661
2025-06-10 02:11:10.478774,49.431687007595656,55.49317331653726,41.18690240838007,0,2,11,1,0.07485533319225923
2025-06-10 02:12:10.478774,50.09156589205545,58.56014751301185,40.48533006495121,0,2,12,1,0.07772751611914896
2025-06-10 02:13:10.478774,50.87451653754925,56.671105816667286,41.0936248615246,0,2,13,1,0.0935592409901152
2025-06-10 02:14:10.478774,50.69656218231957,56.301849681928296,41.57782689291872,0,2,14,1,0.09269332850910311
2025-06-10 02:15:10.478774,50.52573432314848,59.111625818205,42.71403778154101,0,2,15,1,0.07894526848140654
2025-06-10 02:16:10.478774,50.79151114579598,58.70339984726191,40.56144949665159,0,2,16,1,0.09822209032927826
2025-06-10 02:17:10.478774,50.50193150371969,57.777007680954014,40.29903953390865,0,2,17,1,0.07846801860524372
2025-06-10 02:18:10.478774,50.861081301791806,58.04295004021853,40.86290249305642,0,2,18,1,0.10043412947189562
2025-06-10 02:19:10.478774,47.46891261804373,61.95650209012959,41.00872461727264,0,2,19,1,0.08632736500301602
2025-06-10 02:20:10.478774,50.46647087375971,58.31243010573124,41.30478088781399,0,2,20,1,0.09068824805087444
2025-06-10 02:21:10.478774,50.66060117931933,58.35535380814212,41.53576875634793,0,2,21,1,0.10177764515797111
2025-06-10 02:22:10.478774,50.46576784090281,59.689002254396215,40.67760056343815,0,2,22,1,0.0971729531901036
2025-06-10 02:23:10.478774,50.6245503942714,58.89456349046405,41.50279598821626,0,2,23,1,0.10052607612329151
2025-06-10 02:24:10.478774,51.58116264073146,60.297921459023456,41.00449920521877,0,2,24,1,0.12432244659002822
2025-06-10 02:25:10.478774,50.314991152295,59.28581792827696,68.82920143244961,1,2,25,1,-0.05967499390940012
2025-06-10 02:26:10.478774,53.148929966730535,60.06397551507769,40.75106382678026,0,2,26,1,0.11291884112499567
2025-06-10 02:27:10.478774,51.67154293592868,59.63986462803714,41.103827484730736,0,2,27,1,0.12276049773078068
2025-06-10 02:28:10.478774,51.01184298060661,59.99518099451619,41.2252800520488,0,2,28,1,0.11932461134602423
2025-06-10 02:29:10.478774,50.846277577231376,59.01543036587415,41.93249015025856,0,2,29,1,0.11506473719113891
2025-06-10 02:30:10.478774,51.00109200370507,59.46521310103447,41.04052433946862,0,2,30,1,0.11943465307183498
2025-06-10 02:31:10.478774,50.20686573040052,58.77670596071585,40.23180329405468,0,2,31,1,0.0947866007892193
2025-06-10 02:32:10.478774,51.06141221399857,60.14117639096438,39.72180993759881,0,2,32,1,0.10784039575352322
2025-06-10 02:33:10.478774,51.4696230098254,57.26735121279949,41.922677631333215,0,2,33,1,0.09735079329650742
2025-06-10 02:34:10.478774,51.80468798194942,60.426923984396375,41.624792791065616,0,2,34,1,0.12520490020129593
2025-06-10 02:35:10.478774,51.83892450098492,60.8858901080942,42.45917538253093,0,2,35,1,0.11505610770131902
2025-06-10 02:36:10.478774,51.018326363932445,60.55244853261964,41.22057512537818,0,2,36,1,0.11700153364856475
2025-06-10 02:37:10.478774,49.91097103310323,59.334433349162815,41.23280484775656,0,2,37,1,0.09775439469472164
2025-06-10 02:38:10.478774,50.6916795765442,60.29901712082691,41.32388429413294,0,2,38,1,0.11005798720857335
2025-06-10 02:39:10.478774,53.00658306261823,58.42671702779313,40.768364468663776,0,2,39,1,0.09399357674657233
2025-06-10 02:40:10.478774,52.323934410275335,60.89746746614965,40.65090003286519,0,2,40,1,0.10834580756421841
2025-06-10 02:41:10.478774,51.83085938273381,58.043036758756905,41.58133702205265,0,2,41,1,0.10688531215563518
2025-06-10 02:42:10.478774,50.73318623854171,60.63231740682705,42.1919155805084,0,2,42,1,0.10584022429673401
2025-06-10 02:43:10.478774,51.531242679601,60.59038237886092,41.74684544877679,0,2,43,1,0.12208377424455369
2025-06-10 02:44:10.478774,50.30492160424259,60.45097718925315,40.895496325145736,0,2,44,1,0.10056707078996696
2025-06-10 02:45:10.478774,51.04152127530462,59.21956176013014,41.63644793555456,0,2,45,1,0.11220723765484236
2025-06-10 02:46:10.478774,51.380997140472175,61.079550072687375,41.454271305413656,0,2,46,1,0.11952131281557737
2025-06-10 02:47:10.478774,51.29717672814313,57.23232769616705,40.878726503021184,0,2,47,1,0.08784555501510233
2025-06-10 02:48:10.478774,52.6479079946446,61.20279181393481,40.36764588880709,0,2,48,1,0.09591183953326182
2025-06-10 02:49:10.478774,50.30494216031122,60.37265897581939,40.69734700710442,0,2,49,1,0.08716313238957157
2025-06-10 02:50:10.478774,50.89046980464145,61.71029112304768,42.33433648285636,0,2,50,1,0.09760962285569719
2025-06-10 02:51:10.478774,50.4133194843072,60.48208466036895,41.59689847782747,0,2,51,1,0.08462589839487317
2025-06-10 02:52:10.478774,50.58263038793713,62.98726062107704,40.92269317678517,0,2,52,1,0.08691673966388641
2025-06-10 02:53:10.478774,51.97588579971024,58.86501585472317,41.48716737081042,0,2,53,1,0.08357488930976165
2025-06-10 02:54:10.478774,50.28310522388127,61.239429613158656,41.93045163970769,0,2,54,1,0.07513470824230761
2025-06-10 02:55:10.478774,52.66899933666033,59.04368910300046,41.02544785347107,0,2,55,1,0.08513386018910551
2025-06-10 02:56:10.478774,51.69976792764889,60.230296286203625,40.86127984663037,0,2,56,1,0.09060646382144238
2025-06-10 02:57:10.478774,52.046692930942775,61.58041577908921,40.06783108054616,0,2,57,1,0.0713818800250332
2025-06-10 02:58:10.478774,52.33166938099571,61.45178445381352,42.375385554746224,0,2,58,1,0.0694216624006454
2025-06-10 02:59:10.478774,51.60598072430809,63.67952888737605,41.99041159100533,0,2,59,1,0.07197373876692026
2025-06-10 03:00:10.478774,53.10354752761885,60.07949161775296,42.0710451614398,0,3,0,1,0.07732881798207569
2025-06-10 03:01:10.478774,51.90751102950522,62.58178265056856,42.00046337663175,0,3,1,1,0.09028561460252704
2025-06-10 03:02:10.478774,52.72657474678088,60.31730645661743,39.944178992330194,0,3,2,1,0.07202154174710318
2025-06-10 03:03:10.478774,51.963907051489294,59.693179018942764,41.66919621856362,0,3,3,1,0.08812264004307496
2025-06-10 03:04:10.478774,52.48427239081144,58.35566666295423,41.956673463781634,0,3,4,1,0.0814738370130581
2025-06-10 03:05:10.478774,52.50330229075552,61.07946536974956,41.66840595058405,0,3,5,1,0.10844451606831568
2025-06-10 03:06:10.478774,52.50371364957841,60.09865715676012,39.74580896937262,0,3,6,1,0.09084646509365196
