timestamp,cpu_temp,gpu_temp,mb_temp,is_anomaly,anomaly_type,hour,minute,day_of_week,anomaly_score
2025-06-10 03:57:33.902819,52.95631261256111,64.66459364265278,42.89981483141758,0,,3,57,1,0.043408049887089795
2025-06-10 03:58:33.902819,54.52339680021556,64.33858697659063,42.64730069308202,0,,3,58,1,0.03780299057448455
2025-06-10 03:59:33.902819,52.20967435181799,63.262099310679005,41.88297319980766,0,,3,59,1,0.019583013428043028
2025-06-10 04:00:33.902819,53.52018531765572,61.88728583606819,42.49581546166653,0,,4,0,1,0.02145400984284196
2025-06-10 04:01:33.902819,52.82023324903174,63.30262661793633,43.0184234334856,0,,4,1,1,0.02920410133940765
2025-06-10 04:02:33.902819,53.4479375888684,64.68229997411741,42.72106279428411,0,,4,2,1,0.043307452719433426
2025-06-10 04:03:33.902819,50.92637096526725,64.87422399958244,41.48539723122267,0,,4,3,1,0.006779044227768538
2025-06-10 04:04:33.902819,51.97466396688411,63.65882619644053,41.671003914297046,0,,4,4,1,0.03136247685511073
2025-06-10 04:05:33.902819,53.06739032247716,62.604365535363286,42.05624048514392,0,,4,5,1,0.06155130303226325
2025-06-10 04:06:33.902819,54.71563355837824,62.878127565780176,42.23023476207434,0,,4,6,1,0.05904570784190938
2025-06-10 04:07:33.902819,53.63527169926364,64.37142996408853,42.530272273750015,0,,4,7,1,0.07544910341245697
2025-06-10 04:08:33.902819,53.83232184448608,64.27373321519079,41.63306236165125,0,,4,8,1,0.0680800939969956
2025-06-10 04:09:33.902819,54.5380990857327,60.63826514373865,43.06090285460024,0,,4,9,1,0.06226332599913026
2025-06-10 04:10:33.902819,52.99057198877317,64.29308884486174,40.94900270647512,0,,4,10,1,0.054540981299190106
2025-06-10 04:11:33.902819,54.17379873866465,64.40218963233033,42.868047056445135,0,,4,11,1,0.07349258216421933
2025-06-10 04:12:33.902819,53.10469872381806,62.0343107253176,42.860259363037855,0,,4,12,1,0.07487175557456488
2025-06-10 04:13:33.902819,52.202119939990766,62.247212476831535,42.980173640362295,0,,4,13,1,0.07164228348657742
2025-06-10 04:14:33.902819,53.55844382226515,62.28826927685392,40.0210817016704,0,,4,14,1,0.05644547704074765
2025-06-10 04:15:33.902819,54.54253327773194,62.43269691920606,41.40494332013053,0,,4,15,1,0.07030544449748738
2025-06-10 04:16:33.902819,54.326529513991474,61.35678631369616,42.21181341757022,0,,4,16,1,0.07573596323640647
2025-06-10 04:17:33.902819,53.99515189874706,63.980111484166734,42.63811682685683,0,,4,17,1,0.08942167100493681
2025-06-10 04:18:33.902819,56.41821810943633,62.36020016709664,42.447813300081066,0,,4,18,1,0.05689711592743513
2025-06-10 04:19:33.902819,54.45746361485246,63.46125142767858,41.87127844729533,0,,4,19,1,0.0791857211597356
2025-06-10 04:20:33.902819,55.04181387630385,62.848263630976255,43.55797412459891,0,,4,20,1,0.07412320698914365
2025-06-10 04:21:33.902819,56.31957507674877,64.00491388947125,42.79993946879693,0,,4,21,1,0.06298421069923266
2025-06-10 04:22:33.902819,52.80552738560419,62.13349350904022,42.23400241932417,0,,4,22,1,0.08480858310634715
2025-06-10 04:23:33.902819,53.07883222556593,64.04432871600102,41.76875299361428,0,,4,23,1,0.08457420386107128
2025-06-10 04:24:33.902819,55.87916680154894,64.28785338855455,42.62229792014681,0,,4,24,1,0.07205753585726771
2025-06-10 04:25:33.902819,53.35505205595341,64.97106406458964,43.58351774821164,0,,4,25,1,0.07920070333526447
2025-06-10 04:26:33.902819,54.200283974154566,66.70755474986285,42.61344423386479,0,,4,26,1,0.09029024792751589
2025-06-10 04:27:33.902819,55.257228070913335,60.64371549685215,64.26359765008353,1,mb,4,27,1,-0.04359817789490539
2025-06-10 04:28:33.902819,55.09575492581757,64.28804430334631,42.6555501829781,0,,4,28,1,0.09597790249467286
2025-06-10 04:29:33.902819,55.976895898685626,62.76927031264667,42.707497552501,0,,4,29,1,0.07789594523535215
2025-06-10 04:30:33.902819,55.734439462146334,60.97060497830256,42.43284840284887,0,,4,30,1,0.07719631775854141
2025-06-10 04:31:33.902819,55.3247977098814,65.14555349522348,41.84941851587328,0,,4,31,1,0.08332092696460786
2025-06-10 04:32:33.902819,53.49912983142068,65.90605764434416,43.85913072012765,0,,4,32,1,0.07986049341273971
2025-06-10 04:33:33.902819,55.08295819651246,63.344701727329976,43.15404184616741,0,,4,33,1,0.0961368228627889
2025-06-10 04:34:33.902819,54.61844767432712,64.27263796406339,44.345794557109336,0,,4,34,1,0.07604682372209459
2025-06-10 04:35:33.902819,52.993813232887526,63.88400292899723,43.05808409998803,0,,4,35,1,0.09586082395912487
2025-06-10 04:36:33.902819,55.75310331144887,64.65500289959783,42.48286857768324,0,,4,36,1,0.08746477997791258
2025-06-10 04:37:33.902819,55.15858863143868,65.34783176867558,41.91900670376583,0,,4,37,1,0.08015981667170802
2025-06-10 04:38:33.902819,54.41221197311508,64.56748884226604,42.419364328502496,0,,4,38,1,0.09883765862568678
2025-06-10 04:39:33.902819,54.14882129824043,64.5915249330275,41.768602318213205,0,,4,39,1,0.08522475651100464
2025-06-10 04:40:33.902819,53.198625063158296,65.98499412609607,44.376735644810495,0,,4,40,1,0.0597792917801499
2025-06-10 04:41:33.902819,54.61128422612234,63.87064689558064,42.69225470868376,0,,4,41,1,0.09695009425377288
2025-06-10 04:42:33.902819,54.89485403036743,65.5242192233311,43.34205274194048,0,,4,42,1,0.07906170445327687
2025-06-10 04:43:33.902819,53.609735219684566,62.92833467260449,43.49002002661768,0,,4,43,1,0.08725797242658284
2025-06-10 04:44:33.902819,55.6173898050927,66.59340605406481,43.59232498396801,0,,4,44,1,0.05360255895405691
2025-06-10 04:45:33.902819,53.37209824846802,65.31069003098594,44.77294647438413,0,,4,45,1,0.05226632914445373
2025-06-10 04:46:33.902819,52.360136202019554,63.6192155272558,42.66528875880194,0,,4,46,1,0.08004639121808893
2025-06-10 04:47:33.902819,55.53671835291146,61.07366467239365,42.60300597965195,0,,4,47,1,0.06478464622355312
2025-06-10 04:48:33.902819,54.10719912484943,64.26538166873058,42.88686681505721,0,,4,48,1,0.0789601173513827
2025-06-10 04:49:33.902819,54.39792841111977,62.51322288149305,43.360812221224485,0,,4,49,1,0.07993717624077284
2025-06-10 04:50:33.902819,53.69965278465722,64.75520616599302,42.911686441194526,0,,4,50,1,0.08068637377504978
2025-06-10 04:51:33.902819,52.94423668385446,66.50205240105852,42.56001870840747,0,,4,51,1,0.06976406531394413
2025-06-10 04:52:33.902819,55.81828493435457,64.58466102864027,42.2087738634672,0,,4,52,1,0.05287739432585886
2025-06-10 04:53:33.902819,53.88684462420122,64.09655149058544,42.168377216885055,0,,4,53,1,0.08123156804693538
2025-06-10 04:54:33.902819,56.24914983682987,64.89560412901668,43.00967682102928,0,,4,54,1,0.03735805352582039
2025-06-10 04:55:33.902819,55.407806730070014,64.82922310995374,42.00114667198157,0,,4,55,1,0.052451458158851494
2025-06-10 04:56:33.902819,54.29785881266573,60.87462927639641,41.3550824008397,0,,4,56,1,0.049449496356544664
2025-06-10 04:57:33.902819,53.5386499634096,64.79823384291048,42.90446780607085,0,,4,57,1,0.06593260343448659
2025-06-10 04:58:33.902819,53.90384254536577,65.38487283230589,43.74825620015251,0,,4,58,1,0.04670122073314403
2025-06-10 04:59:33.902819,53.43535010719296,64.08279740599313,43.35338537965191,0,,4,59,1,0.05187310797961664
2025-06-10 05:00:33.902819,56.74637162247887,65.95672601154678,42.81531885897975,0,,5,0,1,0.016287948158656196
2025-06-10 05:01:33.902819,54.83490061936926,64.31417722183465,43.157631160478665,0,,5,1,1,0.03557702270051588
2025-06-10 05:02:33.902819,55.831681946327706,65.67271274939223,41.52304563952162,0,,5,2,1,0.027055243380642136
2025-06-10 05:03:33.902819,53.42495704805732,67.94812130619454,42.29444241696783,0,,5,3,1,0.029577749474930637
2025-06-10 05:04:33.902819,54.88399239235697,64.40984920060023,44.19393359881344,0,,5,4,1,0.042578537992140675
2025-06-10 05:05:33.902819,55.89128263694119,61.65693279832156,43.80400534714307,0,,5,5,1,0.031115819113223364
2025-06-10 05:06:33.902819,54.38868844204375,64.08066121985173,42.292591465159255,0,,5,6,1,0.07271733431452698
2025-06-10 05:07:33.902819,55.76490704352623,62.01185386972163,44.27034609903364,0,,5,7,1,0.024026082657513048
2025-06-10 05:08:33.902819,53.65913273584658,65.53240771143913,42.29753761047533,0,,5,8,1,0.08812235806060126
2025-06-10 05:09:33.902819,53.389951660466544,66.59416126867733,42.2181579717653,0,,5,9,1,0.07738887614902101
2025-06-10 05:10:33.902819,55.14236068327747,65.6882595993753,44.11021409013357,0,,5,10,1,0.06761263129334277
2025-06-10 05:11:33.902819,54.39313463005424,90.45070945109244,43.9323475750172,1,gpu,5,11,1,-0.026349266485868883
2025-06-10 05:12:33.902819,55.42353069660989,63.70482582471995,42.4198904015865,0,,5,12,1,0.09567605779519534
2025-06-10 05:13:33.902819,52.81256679332539,67.04915670621847,42.855956302755736,0,,5,13,1,0.07918641000158672
2025-06-10 05:14:33.902819,55.51151168167881,65.82878488731143,42.626263537910766,0,,5,14,1,0.09397315647120164
2025-06-10 05:15:33.902819,57.40615673130162,65.13848354114279,43.30723724609973,0,,5,15,1,0.06756298476938088
2025-06-10 05:16:33.902819,54.791645853045154,65.03169823028482,44.1620494520121,0,,5,16,1,0.0826209726336925
2025-06-10 05:17:33.902819,54.85864610616494,64.90419700385766,43.33797562251791,0,,5,17,1,0.09634789401575772
2025-06-10 05:18:33.902819,55.01209856027823,65.42714824939844,42.8251510085486,0,,5,18,1,0.09790795459023877
2025-06-10 05:19:33.902819,52.97843126567112,63.84061969610196,41.84316348083646,0,,5,19,1,0.09772581071318315
2025-06-10 05:20:33.902819,55.27422416981239,67.05999119618825,43.54640927059573,0,,5,20,1,0.08041133503248882
2025-06-10 05:21:33.902819,53.250150846564814,65.01185051518209,41.94942257613111,0,,5,21,1,0.10108055168908836
2025-06-10 05:22:33.902819,54.43517641724851,65.69436569876721,42.78172155288966,0,,5,22,1,0.10777398739283822
2025-06-10 05:23:33.902819,56.11283321520606,64.15459458189935,43.70157034786697,0,,5,23,1,0.08160291971310518
2025-06-10 05:24:33.902819,54.1416664498513,65.37770290928721,43.587422071094345,0,,5,24,1,0.10458567812537539
2025-06-10 05:25:33.902819,55.384864094245,61.4027940175567,43.61277817259862,0,,5,25,1,0.08903759181652365
2025-06-10 05:26:33.902819,55.90289768757554,63.15778963274151,68.17904506781196,1,mb,5,26,1,-0.044147051703916196
2025-06-10 05:27:33.902819,55.17525472429271,64.79765107251536,43.06494450320535,0,,5,27,1,0.1092425831413657
2025-06-10 05:28:33.902819,53.53173221732109,62.87031136603855,43.19306404324527,0,,5,28,1,0.10886881995626235
2025-06-10 05:29:33.902819,54.57618369851741,68.52210955660098,43.02798569871076,0,,5,29,1,0.08603768266585665
2025-06-10 05:30:33.902819,56.87385995612639,62.36955094974307,43.34328625264704,0,,5,30,1,0.0732173428396064
2025-06-10 05:31:33.902819,52.89500373379968,65.39892536874963,43.388213901202505,0,,5,31,1,0.10456167038219305
2025-06-10 05:32:33.902819,54.64967550254705,67.37185200483108,43.06939355196285,0,,5,32,1,0.1007261487663127
2025-06-10 05:33:33.902819,54.37857649806116,65.61795744344202,43.37639358274588,0,,5,33,1,0.11252501314796143
2025-06-10 05:34:33.902819,55.056465919863015,64.43823650507674,42.420002455695325,0,,5,34,1,0.11150008476697343
2025-06-10 05:35:33.902819,55.68877899941042,64.08262894758562,42.72471634891249,0,,5,35,1,0.10927708155383464
2025-06-10 05:36:33.902819,56.55390992170479,65.92771166368306,43.15700832566031,0,,5,36,1,0.08916543661444704
2025-06-10 05:37:33.902819,54.67945279049996,63.72412175219985,44.51365297730859,0,,5,37,1,0.08868607211307478
2025-06-10 05:38:33.902819,55.766303313648606,64.75171381079454,43.4001736671396,0,,5,38,1,0.10174523038795741
2025-06-10 05:39:33.902819,55.45778942061179,65.97387182219704,42.87123588048918,0,,5,39,1,0.10092151476563843
2025-06-10 05:40:33.902819,55.436294278789255,64.48110193151173,42.80479440101772,0,,5,40,1,0.10573225625523225
2025-06-10 05:41:33.902819,54.40173109345114,65.07974755274948,43.57815991948636,0,,5,41,1,0.10553268253171105
2025-06-10 05:42:33.902819,53.971851868555376,64.4976305671734,42.90677761319161,0,,5,42,1,0.1087776294282598
2025-06-10 05:43:33.902819,53.87245873837416,63.50405637123199,43.49615571393391,0,,5,43,1,0.10213544859449136
2025-06-10 05:44:33.902819,54.21920329319912,66.74718648098059,43.397103496173685,0,,5,44,1,0.07324557143819488
2025-06-10 05:45:33.902819,55.30027580825226,67.05748320945354,41.99243224243298,0,,5,45,1,0.07301161735519818
2025-06-10 05:46:33.902819,55.742297377347,64.49697204547297,43.36890201028668,0,,5,46,1,0.08976379710977161
2025-06-10 05:47:33.902819,55.30738555343039,64.57751082034235,43.36445740399536,0,,5,47,1,0.08532595400994247
2025-06-10 05:48:33.902819,54.43734025135,64.7125940128488,43.63048196825724,0,,5,48,1,0.08567513977445057
2025-06-10 05:49:33.902819,56.79445397478198,65.79093070771293,42.32457522215919,0,,5,49,1,0.05526294956404787
2025-06-10 05:50:33.902819,56.50934783945012,63.62777292586557,43.8705291880149,0,,5,50,1,0.06294511832055194
2025-06-10 05:51:33.902819,54.63829024965706,64.85564758528196,42.86270718817142,0,,5,51,1,0.09253871833278904
2025-06-10 05:52:33.902819,54.17047686420529,65.38530098804016,44.58757360178995,0,,5,52,1,0.06571938657046877
2025-06-10 05:53:33.902819,55.125550862525095,65.95606708663156,44.39961431783002,0,,5,53,1,0.05896626242830161
2025-06-10 05:54:33.902819,56.26387189480992,60.82360396231123,42.51183847150831,0,,5,54,1,0.049108147995240325
2025-06-10 05:55:33.902819,55.3303852480532,65.60153522055141,41.90343525948194,0,,5,55,1,0.06982498553548128
2025-06-10 05:56:33.902819,55.55502565647396,65.51648557022449,43.55703243144262,0,,5,56,1,0.06587208257535049
2025-06-10 05:57:33.902819,54.787063153464445,66.51030726865955,42.34359641098368,0,,5,57,1,0.065225607867826
2025-06-10 05:58:33.902819,55.45589012584394,64.21003282313153,43.91781563378315,0,,5,58,1,0.05534257857574931
2025-06-10 05:59:33.902819,56.54444925866349,64.22232740290741,43.42384190568935,0,,5,59,1,0.040804511430502455
2025-06-10 06:00:33.902819,54.76033121852229,66.80377488000455,41.83711280708194,0,,6,0,1,0.024241425297062746
2025-06-10 06:01:33.902819,55.143212539715215,62.6551221515872,43.62560379895847,0,,6,1,1,0.03864241762623161
2025-06-10 06:02:33.902819,55.25343570719134,88.19476207818549,43.10961035016948,1,gpu,6,2,1,-0.03456087018538079
2025-06-10 06:03:33.902819,55.28286863151111,68.83255660245185,43.329260937012,0,,6,3,1,0.02082484058802747
2025-06-10 06:04:33.902819,53.586588075492685,65.71389295440319,44.21847575562101,0,,6,4,1,0.05007042976412668
2025-06-10 06:05:33.902819,53.1207516149252,66.21757811656356,42.89487240574984,0,,6,5,1,0.07391148567357536
2025-06-10 06:06:33.902819,53.97691817883373,62.76048731398435,43.60470400998429,0,,6,6,1,0.07557864060177366
2025-06-10 06:07:33.902819,55.1632782037688,63.951164182504336,42.51895701790984,0,,6,7,1,0.0913659710958925
2025-06-10 06:08:33.902819,55.54776443619417,66.57765622604458,42.53791019247139,0,,6,8,1,0.08467814828164388
2025-06-10 06:09:33.902819,54.46161580263361,65.5311585640842,42.821627170265096,0,,6,9,1,0.09825626710410651
2025-06-10 06:10:33.902819,56.36773969868588,64.71358212918771,42.498935985977226,0,,6,10,1,0.08534706468031883
2025-06-10 06:11:33.902819,54.84530789052332,65.33202949578357,43.44853113109557,0,,6,11,1,0.09557843913228653
2025-06-10 06:12:33.902819,55.00661134578036,65.739907747799,41.93439866113186,0,,6,12,1,0.10037571784119526
2025-06-10 06:13:33.902819,54.78995283502083,64.53623150672968,43.65559606824187,0,,6,13,1,0.10176423019916259
2025-06-10 06:14:33.902819,55.11537477696534,64.9286030588629,42.381451122276005,0,,6,14,1,0.10878617502296384
2025-06-10 06:15:33.902819,55.68306330642964,64.91342278638065,43.29145826724602,0,,6,15,1,0.10065672939564885
2025-06-10 06:16:33.902819,55.64129394051057,63.38504228178096,42.03787364212141,0,,6,16,1,0.10689456721152835
2025-06-10 06:17:33.902819,54.07407891038527,65.44414471843095,43.368436824504165,0,,6,17,1,0.10656601994916787
2025-06-10 06:18:33.902819,56.492837113809806,67.65913887791655,43.85179266542053,0,,6,18,1,0.06317133519211088
2025-06-10 06:19:33.902819,53.870628567550696,67.5464257327457,42.99064445084237,0,,6,19,1,0.08963005399446672
2025-06-10 06:20:33.902819,55.04117399500807,62.72832152759855,44.21991928148111,0,,6,20,1,0.09023382216845294
2025-06-10 06:21:33.902819,54.683652702224265,65.79302074343504,42.86709875631994,0,,6,21,1,0.1097675810519661
2025-06-10 06:22:33.902819,53.9049703063533,65.94419864686635,43.3060751933398,0,,6,22,1,0.10741814878867173
2025-06-10 06:23:33.902819,54.87456459453528,64.30876207952821,42.23446901277647,0,,6,23,1,0.11588264041131352
2025-06-10 06:24:33.902819,54.20440518039033,63.4715283784555,43.32335419910093,0,,6,24,1,0.11793138759893268
2025-06-10 06:25:33.902819,55.013470625499245,62.92962360207733,42.5157702569422,0,,6,25,1,0.12072254178918346
2025-06-10 06:26:33.902819,55.338804517985245,64.23652216687377,42.3915462275112,0,,6,26,1,0.12003057775676473
2025-06-10 06:27:33.902819,56.402613938522535,65.42104055923471,44.22942517111136,0,,6,27,1,0.08122219095150962
2025-06-10 06:28:33.902819,55.23284573504064,64.65110501096895,41.94655407406754,0,,6,28,1,0.11332098460113504
2025-06-10 06:29:33.902819,54.30882415649232,63.96367461280099,42.86820998265576,0,,6,29,1,0.12551384527321102
2025-06-10 06:30:33.902819,54.5228288030185,62.9979379735808,43.527456518132006,0,,6,30,1,0.12076312821154334
2025-06-10 06:31:33.902819,55.048637079983386,65.38906284838568,43.1415862119074,0,,6,31,1,0.11474962190098831
2025-06-10 06:32:33.902819,54.996141516877856,66.45383470157773,41.473478749382174,0,,6,32,1,0.09645576240138165
2025-06-10 06:33:33.902819,56.356103136425126,63.45438784424332,43.43138434983658,0,,6,33,1,0.10732186498340779
2025-06-10 06:34:33.902819,56.28551156337612,65.50788139665184,41.84188015008375,0,,6,34,1,0.09164783932672027
2025-06-10 06:35:33.902819,54.52467917843534,62.006209791150816,42.58720599342231,0,,6,35,1,0.11468768616098102
2025-06-10 06:36:33.902819,54.32824127776518,63.82912594551521,42.74304758094823,0,,6,36,1,0.12420951670816222
2025-06-10 06:37:33.902819,52.31290906153446,65.89935167767713,40.59895837654951,0,,6,37,1,0.0717208653881879
2025-06-10 06:38:33.902819,54.313935602050094,63.117633208974034,42.84670755581715,0,,6,38,1,0.11715026335934275
2025-06-10 06:39:33.902819,53.877502884496494,63.87668579865253,43.46048221301939,0,,6,39,1,0.11281236206496048
2025-06-10 06:40:33.902819,54.49325307202727,66.89906653783817,42.78797122423402,0,,6,40,1,0.09565557439374123
2025-06-10 06:41:33.902819,55.23199121881302,63.66134449431555,43.068147338951945,0,,6,41,1,0.11270104564497224
2025-06-10 06:42:33.902819,55.009741404838536,63.46790638461543,44.72570402084844,0,,6,42,1,0.0864005564810526
2025-06-10 06:43:33.902819,54.79453597020756,65.60052850877867,43.81260417504224,0,,6,43,1,0.0924702018143897
2025-06-10 06:44:33.902819,55.01585394556515,67.65650809644791,42.9556445714078,0,,6,44,1,0.07611447425639867
2025-06-10 06:45:33.902819,54.68173503080131,64.35227428510728,44.97353346486656,0,,6,45,1,0.07748843907631309
2025-06-10 06:46:33.902819,54.99626597875177,65.85197435979035,42.39052670358484,0,,6,46,1,0.0927788064823884
2025-06-10 06:47:33.902819,51.55939971692653,85.80993651529312,43.31096904887154,1,gpu,6,47,1,-0.005068976334857367
2025-06-10 06:48:33.902819,54.512182517587306,65.16054225532794,41.6294388813435,0,,6,48,1,0.09101603322813867
2025-06-10 06:49:33.902819,54.661460343573786,64.2535897451626,43.204817936332766,0,,6,49,1,0.09916882826057116
2025-06-10 06:50:33.902819,54.42169835499274,63.32994999886077,42.792351788069816,0,,6,50,1,0.10116924033408181
2025-06-10 06:51:33.902819,54.535476942982186,62.49231836624609,42.92534621599756,0,,6,51,1,0.09818749355543932
2025-06-10 06:52:33.902819,55.44701076565908,66.28310358943425,43.16823543990909,0,,6,52,1,0.08200554312893216
2025-06-10 06:53:33.902819,54.13568725326366,64.87212459551957,43.09089942429608,0,,6,53,1,0.09044985144048945
2025-06-10 06:54:33.902819,56.92440130319389,66.58475021959954,42.00374780826865,0,,6,54,1,0.043330380640315136
2025-06-10 06:55:33.902819,55.4017176283547,66.05351902172349,42.55003423979111,0,,6,55,1,0.07940224468641605
2025-06-10 06:56:33.902819,54.696650011846096,63.62898011409852,42.85632720256531,0,,6,56,1,0.08469766564784387
2025-06-10 06:57:33.902819,54.485646793869975,62.75813359575078,41.70281405970571,0,,6,57,1,0.07701842084903976
2025-06-10 06:58:33.902819,54.59495411739894,65.141218980077,43.48279376229318,0,,6,58,1,0.07086279664287531
2025-06-10 06:59:33.902819,53.75515231919545,63.55692875719732,44.34153554236979,0,,6,59,1,0.04910716006149596
2025-06-10 07:00:33.902819,54.56405572363267,65.0539211058371,43.0724639591073,0,,7,0,1,0.0230470275483472
2025-06-10 07:01:33.902819,54.926556755015184,63.37508195094008,42.40176608704797,0,,7,1,1,0.05525887482068054
2025-06-10 07:02:33.902819,55.215846147659455,63.16261891833343,40.97661269714843,0,,7,2,1,0.04870475908081395
2025-06-10 07:03:33.902819,55.2042421436808,64.22534233249364,41.59554957721871,0,,7,3,1,0.06028486066218347
2025-06-10 07:04:33.902819,54.33773941281726,65.82007636968676,43.07769157090392,0,,7,4,1,0.057656230090085026
2025-06-10 07:05:33.902819,53.18441629133736,64.8605576587593,43.81019850136765,0,,7,5,1,0.06496876064899387
2025-06-10 07:06:33.902819,53.91909472244848,90.53542643935158,42.61803117911918,1,gpu,7,6,1,-0.005812234568637997
2025-06-10 07:07:33.902819,56.18790665086053,62.51322785748938,41.59806378983243,0,,7,7,1,0.07520650664898082
2025-06-10 07:08:33.902819,55.4591058730403,62.75895562714709,42.084703584516674,0,,7,8,1,0.10007162133984049
2025-06-10 07:09:33.902819,54.91981903087604,64.19155361811733,42.31731672422432,0,,7,9,1,0.0995766186576133
2025-06-10 07:10:33.902819,53.77587526272215,67.554306336163,41.22254686282172,0,,7,10,1,0.07950170473772922
2025-06-10 07:11:33.902819,54.52760315140656,87.01995842787852,42.513526009832376,0,gpu,7,11,1,0.012439490179954826
2025-06-10 07:12:33.902819,53.25489647728905,62.66592863136021,43.46919198815908,0,,7,12,1,0.10985794554377004
2025-06-10 07:13:33.902819,53.945054386322695,64.13127621359159,41.40307009843582,0,,7,13,1,0.109982956323187
2025-06-10 07:14:33.902819,54.2380332103768,64.55592701429488,42.29390623379047,0,,7,14,1,0.11424116203995338
2025-06-10 07:15:33.902819,54.107661363085846,63.35092332408507,41.115207227104094,0,,7,15,1,0.11081755869977511
2025-06-10 07:16:33.902819,55.411787687049184,65.10269112057452,42.072273403367525,0,,7,16,1,0.10660984556200337
2025-06-10 07:17:33.902819,53.02216428989239,63.92666609864456,42.60200987873892,0,,7,17,1,0.11560613005301101
2025-06-10 07:18:33.902819,53.56098263940663,63.69062628906818,43.53017242546848,0,,7,18,1,0.10959845536904683
2025-06-10 07:19:33.902819,53.03707218154149,66.00802540963427,43.0704469831474,0,,7,19,1,0.09355426842663517
2025-06-10 07:20:33.902819,53.15957299517122,61.5308979585482,41.7517049427999,0,,7,20,1,0.1166625644664715
2025-06-10 07:21:33.902819,54.50596925567149,62.63016202616023,42.76614172722854,0,,7,21,1,0.11775337190775992
2025-06-10 07:22:33.902819,52.76628135942771,62.82411936656479,42.41621421717303,0,,7,22,1,0.12235509651200172
2025-06-10 07:23:33.902819,55.10522087569775,62.75550654029213,42.66537994599175,0,,7,23,1,0.11604556859042475
2025-06-10 07:24:33.902819,54.08898848803094,62.91057682952097,42.50830627036628,0,,7,24,1,0.12508054656285506
2025-06-10 07:25:33.902819,54.38886702535396,64.7128319760782,42.91073700061328,0,,7,25,1,0.11616880918844874
2025-06-10 07:26:33.902819,54.62675241781745,65.60106276234589,42.79697794920674,0,,7,26,1,0.11546149997339894
2025-06-10 07:27:33.902819,53.853929008467645,65.3062051840627,43.33719454979209,0,,7,27,1,0.11433715631126928
2025-06-10 07:28:33.902819,55.30431826142125,62.37841462870829,42.7291927821698,0,,7,28,1,0.11740644839830439
2025-06-10 07:29:33.902819,54.061062313448026,63.72198071240869,43.97964708856831,0,,7,29,1,0.11676938323101327
2025-06-10 07:30:33.902819,54.832865580351935,64.53659080788154,43.034778609663135,0,,7,30,1,0.11677010630069445
